movie_id	rating	p_0	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10	p_11	p_12	p_13	p_14	p_15	p_16	p_17	p_18	p_19
308898	7.5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313885	6.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314775	6.0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
317873	5.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
319017	6.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
320500	6.2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
321496	8.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
323715	7.3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
331860	7.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
336846	7.2	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
337740	7.4	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	3
338962	6.3	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
339526	7.7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344978	7.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350847	6.6	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
355807	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
358243	6.0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
362335	6.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
363255	7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
365039	5.9	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
366111	6.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
369682	7.7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
370064	7.6	0	0	0	0	0	2	0	0	10	0	1	0	0	0	0	4	0	0	0	0
374885	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
375183	7.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
381006	5.9	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
381810	8.1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
384209	6.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
398934	7.3	2	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0
399402	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	1
399433	6.7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
402866	7.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3
403051	7.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
406704	6.2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406917	6.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409817	6.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
412476	6.3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414180	6.7	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
418598	7.1	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
420532	7.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
426761	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
427011	6.8	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
431251	7.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431333	6.6	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0
434542	6.8	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
434738	7.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
436955	7.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
439831	7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441315	7.9	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
443718	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
444267	6.4	0	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0
444906	7.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
444919	6.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447194	6.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
447672	4.8	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
451791	7.2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
451898	6.4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452211	6.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
453236	7.1	0	0	0	2	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
454223	6.7	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0
454655	6.9	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
454718	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0
454812	5.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
455013	7.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
455224	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
456601	7.6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461364	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
463519	6.8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
466340	5.9	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0
468293	7.7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468342	6.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
472870	7.0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
473086	7.2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473212	6.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
473253	6.7	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
473268	6.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474527	4.7	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
474556	4.9	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0
475977	6.5	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
477099	6.8	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0
477385	5.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
482882	7.5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
484153	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
488210	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
503161	6.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
506119	7.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508985	6.0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
509792	7.3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
509987	7.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511622	7.3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
518117	8.1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
525113	7.8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528780	6.0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
535532	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
535979	6.5	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0
536009	7.4	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
537024	8.3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
537101	6.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
537200	5.3	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0
540654	7.4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542202	7.2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
543162	7.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547378	6.0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0
548239	7.3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
548259	6.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
556974	7.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558336	7.4	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
561934	6.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564986	6.4	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0
568780	6.2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0
570321	6.5	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
570350	5.9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
570743	5.4	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
574342	6.9	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
574768	6.6	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
576204	6.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
577152	7.2	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578001	6.9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
581185	7.4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
583273	8.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
587807	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
592297	6.7	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0
593127	7.9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593921	6.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
594105	5.8	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
594240	6.4	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0
598397	7.9	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
604444	7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
605198	7.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
606476	7.3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
606614	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
607444	6.3	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0
607673	6.4	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0
607735	5.9	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
613518	5.6	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
615121	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
616554	7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
619728	7.7	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
629350	5.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
630721	7.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
633883	6.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
644845	6.1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0
648216	8.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
648781	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
649120	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
654530	7.5	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
656608	7.7	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0
661723	5.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
664402	7.5	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
667194	6.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670386	7.1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
673407	6.9	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
676909	7.4	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
677389	4.7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
677920	5.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
678599	6.6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679636	7.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
680361	7.0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0
682275	5.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
685440	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
685977	7.0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
689490	6.0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
689611	7.0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0
691308	7.1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
692652	6.7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692682	6.6	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
695023	7.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
698969	6.7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
699336	5.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
701781	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
702506	6.5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
703687	7.1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
703963	7.0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
705267	5.4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
705756	6.8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
705925	6.6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
706370	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
708870	6.7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
710906	5.3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
711102	6.9	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
711106	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
711970	6.9	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0
716738	7.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
717281	6.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
728946	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
733213	5.8	1	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0
733818	6.3	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
736200	6.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
736222	6.3	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0
736262	7.0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0
739259	5.9	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
740744	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
754810	8.3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
755231	6.7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
761361	5.2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
765519	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
767193	7.2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
770083	7.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
770144	6.9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
770156	6.8	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
770260	6.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770348	6.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
773089	6.5	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
779774	7.0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781758	7.3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0
781946	7.8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
787058	7.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
787704	7.9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
803786	6.5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
805053	8.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
805120	8.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
815934	7.0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	1	0	0	0	0
816862	7.1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0
822146	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825149	5.4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
825828	4.9	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
832222	5.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
832232	6.1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
835620	6.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
844078	7.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844315	7.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
846354	7.2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
846654	6.6	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
846820	5.9	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0
847589	6.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
848218	6.4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
851645	8.0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
852742	6.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
855797	7.3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
856716	6.4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
864183	6.0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
871130	6.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
872497	7.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
873029	6.7	0	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
877743	6.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
882050	6.0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
882119	7.0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
883489	6.5	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0
884742	7.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
885274	5.6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
885308	5.8	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
887457	5.6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
890407	7.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
894764	6.7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
896182	6.8	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
896395	7.2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
897481	6.5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
898561	7.3	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0
907949	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
909947	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911882	6.8	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0
915147	7.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915192	6.3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915306	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
917665	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
919013	7.4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0
919722	6.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920296	7.2	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
930143	6.4	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0
935892	6.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
936234	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
937809	6.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
944960	6.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
948223	6.4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
948548	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
948608	7.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
948784	5.7	1	0	2	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0
950245	6.7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
950429	6.7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957322	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
957942	6.0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
961937	5.2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963021	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
963301	6.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972970	6.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
973077	6.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6
976989	6.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980977	6.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
982180	7.5	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2
983849	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
988136	6.3	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0
999394	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1002717	6.8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006812	5.5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1006993	5.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1009560	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1011854	5.3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1015585	2.4	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
1020702	6.9	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
1022323	7.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1027060	6.8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1028910	6.3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1031231	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1031573	6.1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1031588	6.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
